ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
47;9;16189;349752160;682008;4980885;0.13692506452166633
47;10;16188;333515720;465878;4445134;0.10480628930421446
48;0;0;333515720;0;0;0.0
48;1;16182;317227728;513402;4640162;0.1106431197876281
48;2;16215;300660424;479104;4353206;0.11005773675769077
48;3;16214;283875048;904871;5051154;0.1791414397581226
48;4;16475;267611616;727323;6406888;0.11352204065374641
48;5;16475;251027912;728884;6580403;0.11076586038879381
48;6;16456;234392400;731343;6559440;0.11149473125754637
48;7;16488;217822792;971784;7013930;0.13855057007982685
48;8;16453;201185232;716223;6364213;0.11253913091846549
48;9;16499;497406368;723009;5980158;0.12090132066744724
48;10;16456;483099544;878511;6700614;0.13110902970981464
49;0;0;483099544;0;0;0.0
49;1;16453;468419496;720930;6600577;0.10922226950765061
49;2;16453;453739416;713599;6682015;0.10679398355136886
49;3;16495;439056696;724402;6613879;0.10952755561448886
49;4;16494;424379288;922637;6919584;0.13333706188117667
49;5;16453;409801008;713685;6392260;0.11164830591997196
49;6;16448;395151104;702394;6521499;0.10770437900856843
49;7;16475;380651616;821475;6641451;0.12368908541220887
49;8;16456;365971552;742946;6626720;0.11211368520172876
49;9;16484;351398824;786107;6752799;0.11641202411029856
49;10;16474;336746024;731243;6629303;0.11030465797083042
50;0;0;336746024;0;0;0.0
50;1;16490;321931360;1043866;7407728;0.14091581116369284
50;2;16487;306936120;701560;6600642;0.10628663090650879
50;3;16495;291946192;779112;7055161;0.11043149830315709
50;4;16448;276953608;725581;6528829;0.11113493706145466
50;5;16477;262043736;961903;7186761;0.13384374407330368
50;6;16212;247103040;520145;4466721;0.1164489566283634
50;7;16219;232422976;483748;4579309;0.1056377719869963
50;8;16195;217603000;678500;4843181;0.14009387631806453
50;9;16187;202818256;515138;4611050;0.11171815530085338
50;10;16200;498134280;472138;4293349;0.10996962976920814
51;0;0;498134280;0;0;0.0
51;1;16246;484584688;452129;4346956;0.10401048457817379
51;2;16208;471059520;657454;4766578;0.13792997827791761
51;3;16216;457338112;880060;5053173;0.17415987934709537
51;4;16200;443794496;627199;4800787;0.1306450379906461
51;5;16199;430058736;491924;4533259;0.10851442637625602
51;6;16212;416533568;622523;4588820;0.13566080168757982
51;7;16214;402812160;495176;4438946;0.11155260730813125
51;8;16239;389120800;483715;4469101;0.1082354146840718
51;9;16249;375407600;632596;5234540;0.12085035170234634
51;10;16199;361991216;726514;4896096;0.14838638784860428
52;0;0;361991216;0;0;0.0
52;1;16217;348002096;506470;4468345;0.1133462165522134
52;2;16217;334174368;521736;4646459;0.11228679732243414
52;3;16210;320146312;667165;4923061;0.13551832894209517
52;4;16207;306307712;589491;4645201;0.12690322765365805
52;5;16229;292515440;709460;5237237;0.13546455888858955
52;6;16190;278511968;453894;4450012;0.1019983766335911
52;7;16245;264684240;814668;5379873;0.151428853432042
52;8;16214;250839504;465371;4619038;0.10075063249100787
52;9;16199;236836640;540395;4869924;0.11096579741285491
52;10;16220;223025312;501830;4885757;0.1027128447034922
53;0;0;223025312;0;0;0.0
53;1;16251;208899120;667917;5331103;0.1252868308865914
53;2;16235;500986176;491857;4596129;0.10701549064440967
53;3;16216;491007016;448243;4659433;0.09620119014480946
53;4;16242;481073256;770964;5059143;0.1523902368444616
53;5;16226;470979776;504825;4449316;0.11346126011279037
53;6;16199;461078560;451649;4457014;0.10133443601478478
53;7;16223;451144728;520318;4416975;0.11779962530917652
53;8;16198;441054344;500437;4547622;0.1100436667779336
53;9;16230;431150312;466006;4560190;0.10219004032726707
53;10;16209;421216272;486557;4385498;0.11094680695328102
54;0;0;421216272;0;0;0.0
54;1;16208;411109416;494361;4535633;0.10899492970440951
54;2;16222;400829536;742028;5100364;0.1454853026176171
54;3;16191;390600032;482403;4537530;0.10631400784127047
54;4;16192;380409960;510664;4554024;0.11213467474040541
54;5;16208;370316528;679117;4819538;0.14090914938319815
54;6;16242;359913864;466043;4586682;0.10160787253182148
54;7;16204;349614792;467495;4697913;0.09951120848768379
54;8;16220;339321152;505979;4616368;0.10960543006969982
54;9;16228;329147408;629114;4932154;0.1275536003133722
54;10;16206;318834728;506446;4444370;0.11395225870033324
55;0;0;318834728;0;0;0.0
55;1;16248;308535736;472934;4680300;0.10104779608144777
55;2;16204;298069088;545004;4883664;0.1115973580492024
55;3;16269;287756352;955788;5399722;0.17700689035472567
55;4;16213;277268008;539923;4795806;0.11258232714167338
55;5;16223;266990712;520604;4839783;0.10756763268105202
55;6;16197;256555448;619024;4824999;0.1282951561233484
55;7;16210;246392480;811874;5134452;0.15812281427501904
55;8;16215;235992584;494825;4728826;0.1046401368965574
55;9;16235;225596520;538580;4750361;0.11337664653275825
55;10;16222;215105416;812414;5263015;0.15436285095140334
56;0;0;215105416;0;0;0.0
56;1;16222;204451968;506984;4453533;0.1138386085833427
56;2;16237;502369616;552847;4726648;0.11696386107025529
56;3;16201;493744048;503798;4520394;0.11145001962218337
56;4;16207;485199208;771620;4990397;0.15462096502542783
56;5;16223;476588616;500841;4582253;0.10930016304206686
56;6;16230;468144344;516234;4661073;0.11075432631070142
56;7;16199;459476008;500898;4579132;0.10938710655207144
56;8;16220;450953952;892135;5172073;0.1724907981770559
56;9;16196;442409064;500858;4565461;0.10970589826525733
56;10;16223;433864200;516621;4696957;0.10999057474871497
57;0;0;433864200;0;0;0.0
57;1;16207;425099224;656579;4991113;0.13154961628799028
57;2;16203;416282872;491211;4490529;0.10938822575246702
57;3;16225;407518080;519518;4713500;0.11021915773841094
57;4;16192;398814864;499172;4495746;0.11103207343119473
57;5;16279;390131232;679541;5102543;0.13317692766136416
57;6;16174;381279136;501020;4723967;0.10605916595098992
57;7;16192;372421760;488561;4633514;0.10544070871481126
57;8;16221;363720648;550120;5035243;0.10925391286974631
57;9;16212;354936840;655410;4998794;0.13111362460625503
57;10;16264;346227160;543193;4830432;0.1124522609986022
58;0;0;346227160;0;0;0.0
58;1;16243;337372384;498068;4779875;0.10420105128272183
58;2;16208;328515008;729918;5296701;0.13780615518980588
58;3;16209;319680456;620491;4902534;0.12656536395260085
58;4;16229;310910952;544024;4921619;0.1105376096768157
58;5;16213;301899912;496407;4509825;0.11007234205318388
58;6;16233;293143120;715464;5235600;0.13665367866147146
58;7;16235;284006016;650975;5002359;0.1301336029661206
58;8;16180;275259384;529126;4838229;0.10936357084379429
58;9;16187;266404576;517620;4804006;0.10774757566913946
58;10;16201;257647792;638274;4836376;0.1319736099922752
59;0;0;257647792;0;0;0.0
59;1;16193;248510672;524363;4919535;0.10658791938669
59;2;16193;239431328;524624;4854983;0.10805887476845955
59;3;16212;230440456;691652;4959399;0.13946286636747718
59;4;16227;221424168;668285;5157598;0.12957291359272283
59;5;16209;212458336;511183;4678795;0.10925526764904211
59;6;16202;203310888;505348;4653563;0.10859378072242709
59;7;16242;502912704;719666;5065512;0.14207171950239186
59;8;16217;495025984;483102;4368643;0.11058399599143258
59;9;16222;487095248;494800;4618638;0.1071311499190887
59;10;16240;478851112;526024;4639417;0.11338148737222802
60;0;0;478851112;0;0;0.0
60;1;16207;470698072;646290;4847478;0.13332499910262616
60;2;16225;462617472;509268;4757160;0.10705294755694574
60;3;16219;454497960;527776;4731569;0.1115435492962271
60;4;16224;446380384;571277;4830901;0.11825475206384896
60;5;16201;438266976;575677;4874748;0.11809369427917095
60;6;16237;430133824;679686;5077649;0.13385840573068364
60;7;16242;421956304;503963;4643739;0.10852526380143242
60;8;16234;413827864;748549;5534820;0.13524360322467577
60;9;16227;405450792;516490;4674956;0.11048018419852508
60;10;16219;397334000;573324;5172210;0.11084700737209047
61;0;0;397334000;0;0;0.0
61;1;16219;389094264;530145;4738965;0.11186936388008774
61;2;16199;380828520;689886;5231119;0.13188115200590925
61;3;16205;372572424;528298;5009751;0.10545394371895929
61;4;16242;364323080;550867;5014503;0.10985475529678614
61;5;16211;355931808;540350;4777831;0.11309525179940437
61;6;16219;347814168;615312;4993744;0.12321656857059553
61;7;16186;339429024;490050;4542813;0.10787368971604158
61;8;16211;331275984;505584;4731622;0.10685215344759154
61;9;16225;322936608;706109;5287833;0.13353466344341813
61;10;16203;314532368;514599;4823137;0.10669383847068827
62;0;0;314532368;0;0;0.0
62;1;16227;306262480;529541;4976067;0.10641757838067695
62;2;16201;297634896;510798;4574129;0.11167109628958868
62;3;16221;289221664;938884;5621238;0.16702441704122828
62;4;16206;280540112;516348;4849167;0.10648179367714083
62;5;16220;272197264;536038;4856434;0.11037687323661766
62;6;16206;263795648;542929;5021069;0.10813016112704286
62;7;16207;255520480;901916;5329949;0.16921662852683955
62;8;16199;247154336;546879;4807205;0.11376236295310893
62;9;16207;238765728;526889;4706678;0.11194498540159323
62;10;16220;230357320;665509;5191233;0.12819863797290548
63;0;0;230357320;0;0;0.0
63;1;16208;221852608;606216;4925101;0.12308701892610933
63;2;16209;213184080;546773;4981393;0.10976307229724698
63;3;16236;204680768;556465;5025099;0.11073712179600839
63;4;16264;196140608;841577;5513142;0.1526492515520188
63;5;16223;496317240;508083;4482748;0.11334186084071646
63;6;16222;484160080;528857;5015650;0.10544136851654322
63;7;16208;472081904;506424;4902094;0.10330768851025704
63;8;16217;459889632;890207;5465823;0.16286787918306173
63;9;16209;447718960;512330;4837336;0.10591160093076024
63;10;16207;435700456;514446;4793209;0.10732809689708919
64;0;0;435700456;0;0;0.0
64;1;16256;423508232;698850;5281089;0.13233066134655183
64;2;16221;411122712;519537;4930657;0.10536871658280023
64;3;16211;398874248;520065;4645249;0.11195632354691858
64;4;16204;386519048;524806;4937592;0.10628784233286184
64;5;16207;374280616;737509;5332151;0.13831359989617698
64;6;16197;361936576;486148;4745734;0.10243894832706595
64;7;16248;349717224;640162;5026895;0.12734739834430597
64;8;16240;337359440;496628;4975401;0.09981667809288136
64;9;16214;325121032;668794;5063210;0.1320889317251309
64;10;16210;312728112;650486;5126165;0.12689525210366814
65;0;0;312728112;0;0;0.0
65;1;16228;300310736;489795;4792397;0.10220250951663645
65;2;16197;287757584;509897;4979473;0.10239979210651408
65;3;16196;275340232;677830;5255687;0.12897077013908934
65;4;16198;262784440;526173;4684096;0.11233181386547159
65;5;16211;250369728;501687;5077845;0.09879919532793931
65;6;16234;237816576;563463;5017669;0.11229576921076301
65;7;16209;225382824;557233;5084225;0.10960038157241271
65;8;16208;212846096;536851;5016100;0.1070255776399992
65;9;16230;200409688;577550;5072707;0.11385439766184012
65;10;16218;497363544;677234;5095736;0.13290209696891675
66;0;0;497363544;0;0;0.0
66;1;16234;484633656;544969;5073291;0.10741922747975624
66;2;16212;472007808;473335;4856573;0.09746275820419048
66;3;16230;459272536;563329;5158566;0.10920263499584962
66;4;16197;446619424;923380;5637837;0.1637826705525541
66;5;16230;433911440;538146;4877405;0.11033449139450179
66;6;16182;421143784;509503;4863987;0.10475007437314286
66;7;16212;408542424;677438;4999064;0.13551296802761478
66;8;16193;395823560;492692;4772962;0.10322562802720826
66;9;16205;383037144;491290;5077527;0.09675773265213558
66;10;16202;370403000;525352;4728910;0.11109367697841574
67;0;0;370403000;0;0;0.0
67;1;16220;357488792;908059;5624863;0.16143664299023816
67;2;16215;344651144;481076;4835650;0.09948528119280758
67;3;16215;331736936;518889;4750853;0.10922017582947736
67;4;16195;318872032;490588;4931608;0.09947830403389726
67;5;16225;305982176;854467;5305002;0.16106817678862326
67;6;16239;293192904;644631;5240941;0.12299909500984652
67;7;16226;280241864;464993;4686900;0.0992112057009964
67;8;16209;267300456;656667;5265868;0.1247025181793391
67;9;16208;254490008;508120;5118299;0.09927516934825417
67;10;16196;241559416;492045;4938079;0.09964299882606172
68;0;0;241559416;0;0;0.0
68;1;16226;228526456;513453;4871002;0.10541013943332399
68;2;16233;215422840;688159;5355013;0.12850743779706977
68;3;16215;202451896;675649;5518696;0.12242910281704229
68;4;16226;498439648;699247;5303574;0.13184448826395181
68;5;16195;487307288;555693;5155986;0.10777628178199088
68;6;16219;476271752;653759;5164005;0.12659921901702265
68;7;16217;465126680;673558;5512957;0.12217726349035554
68;8;16227;454090760;522216;4948556;0.10552896642980296
68;9;16210;442921032;658972;5234429;0.12589185945592155
68;10;16259;431767712;646219;5372150;0.12029057267574435
69;0;0;431767712;0;0;0.0
69;1;16216;420678712;545180;4806957;0.11341478611104697
69;2;16211;409372112;530888;4865194;0.10911959523094043
69;3;16212;398036200;794774;5570933;0.14266443340819213
69;4;16210;386936272;526243;4765695;0.11042313870274954
69;5;16208;375624856;492506;5102810;0.09651662515359184
69;6;16219;364320968;517637;4862457;0.10645585143477876
69;7;16199;353060336;774812;5504146;0.14076879501379505
69;8;16203;341759072;544650;5066439;0.10750154102319202
69;9;16220;330527688;494622;4952144;0.0998803750456368
69;10;16193;319186408;490276;4929800;0.09945149904661446
70;0;0;319186408;0;0;0.0
70;1;16205;307681544;827059;5228860;0.15817195335120848
70;2;16205;296439888;525518;4842050;0.10853212998626614
70;3;16202;284964440;589421;5168478;0.11404150312722623
70;4;16229;273566680;627286;5237856;0.11976006976900472
70;5;16458;262160488;784626;7101053;0.11049431682878581
70;6;16464;250640448;762428;6960041;0.10954360757357608
70;7;16507;239167592;791861;7249161;0.10923484800516915
70;8;16488;227876256;946852;8265929;0.11454877001726001
70;9;16208;216410232;508286;5011858;0.10141668020123475
70;10;16218;204937448;561547;5125418;0.10956121042225239
71;0;0;204937448;0;0;0.0
71;1;16219;500370544;624043;5124156;0.12178454363996724
71;2;16232;491518320;796933;5579327;0.14283676149471075
71;3;16200;482380680;544034;4948712;0.10993446375541757
71;4;16195;473339408;521819;4983050;0.1047187967208838
71;5;16254;464373664;734767;5466206;0.13441992489854937
71;6;16210;455467608;526897;4907938;0.1073560831453046
71;7;16220;446091320;568498;5158347;0.11020933644053027
71;8;16213;437006112;538049;4808703;0.11189066989581183
71;9;16230;427967424;661995;5207068;0.1271339264246213
71;10;16206;418932880;528850;4914485;0.10761046172691544
72;0;0;418932880;0;0;0.0
72;1;16233;409873376;519025;5142551;0.10092753576969873
72;2;16239;400591752;499631;5041689;0.09909992464826767
72;3;16230;391422920;650487;5107361;0.12736264383896106
72;4;16205;382430928;508444;4927050;0.1031944063892187
72;5;16239;373201240;528723;4909797;0.10768734430364432
72;6;16224;364032384;704020;5224947;0.1347420366177877
72;7;16207;354818032;657381;5261268;0.12494725606070628
72;8;16243;345555560;526865;4937987;0.10669631167518262
72;9;16220;336458192;532041;5002199;0.10636142224649599
72;10;16238;327173904;672404;5325578;0.12625934687277138
